Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2020-117457,2020-12-08,2020-12-12,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,56.0,1,0.0,27.0,84.0,1485,56.0,48.21,Target Not Achieved,28.0,Over Forecast
CA-2020-117457,2020-12-08,2020-12-12,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1337.0,13,15.0,31.0,2002.0,3570,102.85,2.32,Target Not Achieved,665.0,Over Forecast
US-2020-131961,2020-12-08,2020-12-11,First Class,3,1,Shipped Late,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.0,4,20.0,4.0,20.0,1485,3.25,30.77,Target Not Achieved,7.0,Over Forecast
US-2020-131961,2020-12-08,2020-12-11,First Class,3,1,Shipped Late,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,84.0,2,40.0,-21.0,126.0,1511,42.0,-25.0,Target Not Achieved,42.0,Over Forecast
CA-2020-117457,2020-12-08,2020-12-12,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,114.0,2,20.0,-18.0,170.0,3570,57.0,-15.79,Target Not Achieved,56.0,Over Forecast
CA-2020-117324,2020-12-08,2020-12-13,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",460.0,4,0.0,41.0,689.0,3570,115.0,8.91,Target Not Achieved,229.0,Over Forecast
CA-2020-117324,2020-12-08,2020-12-13,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",28.0,4,0.0,13.0,41.0,1485,7.0,46.43,Target Not Achieved,13.0,Over Forecast
CA-2020-108854,2020-12-08,2020-12-14,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109.0,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",43.0,1,0.0,11.0,64.0,275,43.0,25.58,Target Not Achieved,21.0,Over Forecast
CA-2020-117926,2020-12-08,2020-12-12,Second Class,4,3,Shipped Late,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109.0,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.0,1,0.0,21.0,104.0,275,69.0,30.43,Target Not Achieved,35.0,Over Forecast
CA-2020-117324,2020-12-08,2020-12-13,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.0,2,0.0,28.0,91.0,1485,30.5,45.9,Target Not Achieved,30.0,Over Forecast
CA-2020-108854,2020-12-08,2020-12-14,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,88.0,4,0.0,40.0,132.0,275,22.0,45.45,Target Not Achieved,44.0,Over Forecast
CA-2020-117457,2020-12-08,2020-12-12,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",10.0,1,0.0,5.0,14.0,1485,10.0,50.0,Target Not Achieved,4.0,Over Forecast
CA-2020-117324,2020-12-08,2020-12-13,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1090.0,3,0.0,305.0,1632.0,1485,363.33,27.98,Target Not Achieved,542.0,Over Forecast
CA-2020-152436,2020-12-08,2020-12-10,Second Class,2,3,Shipped Early,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",593.0,6,0.0,160.0,888.0,587,98.83,26.98,Target Achieved,295.0,Over Forecast
CA-2020-108854,2020-12-08,2020-12-14,Standard Class,6,6,Shipped On Time,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109.0,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.0,1,20.0,8.0,34.0,275,22.0,36.36,Target Not Achieved,12.0,Over Forecast
CA-2020-117324,2020-12-08,2020-12-13,Standard Class,5,6,Shipped Early,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.0,3,0.0,32.0,267.0,1511,59.33,17.98,Target Not Achieved,89.0,Over Forecast
CA-2020-117457,2020-12-08,2020-12-12,Standard Class,4,6,Shipped Early,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.0,7,20.0,-113.0,1504.0,3570,143.43,-11.25,Target Not Achieved,500.0,Over Forecast
CA-2020-145226,2020-12-08,2020-12-10,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,32.0,4,0.0,8.0,48.0,1485,8.0,25.0,Target Not Achieved,16.0,Over Forecast
CA-2020-145226,2020-12-08,2020-12-10,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19.0,3,0.0,9.0,29.0,1485,6.33,47.37,Target Not Achieved,10.0,Over Forecast
CA-2020-145226,2020-12-08,2020-12-10,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,273.0,3,0.0,0.0,409.0,1485,91.0,0.0,Target Not Achieved,136.0,Over Forecast
CA-2020-145226,2020-12-08,2020-12-10,Second Class,2,3,Shipped Early,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035.0,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.0,2,0.0,34.0,164.0,3570,54.5,31.19,Target Not Achieved,55.0,Over Forecast
CA-2020-141201,2020-12-09,2020-12-11,Second Class,2,3,Shipped Early,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.0,3,15.0,16.0,222.0,919,49.33,10.81,Target Not Achieved,74.0,Over Forecast
CA-2020-102659,2020-12-09,2020-12-15,Standard Class,6,6,Shipped On Time,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505.0,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,55.0,5,0.0,27.0,82.0,685,11.0,49.09,Target Not Achieved,27.0,Over Forecast
US-2020-145366,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",58.0,3,20.0,22.0,86.0,582,19.33,37.93,Target Not Achieved,28.0,Over Forecast
US-2020-118038,2020-12-09,2020-12-11,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.0,3,20.0,3.0,41.0,582,9.0,11.11,Target Not Achieved,14.0,Over Forecast
CA-2020-108329,2020-12-09,2020-12-14,Standard Class,5,6,Shipped Early,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,445.0,4,20.0,44.0,666.0,1824,111.25,9.89,Target Not Achieved,221.0,Over Forecast
US-2020-145366,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.0,1,20.0,-7.0,56.0,582,37.0,-18.92,Target Not Achieved,19.0,Over Forecast
US-2020-118038,2020-12-09,2020-12-11,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.0,3,80.0,-2.0,2.0,582,0.33,-200.0,Target Not Achieved,1.0,Over Forecast
US-2020-118038,2020-12-09,2020-12-11,First Class,2,1,Shipped Late,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",10.0,3,60.0,-6.0,15.0,883,3.33,-60.0,Target Not Achieved,5.0,Over Forecast
US-2020-132927,2020-12-09,2020-12-15,Standard Class,6,6,Shipped On Time,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.0,7,70.0,-8.0,17.0,685,1.57,-72.73,Target Not Achieved,6.0,Over Forecast
CA-2020-139199,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,13.0,2,0.0,6.0,19.0,582,6.5,46.15,Target Not Achieved,6.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",16.0,4,0.0,7.0,24.0,685,4.0,43.75,Target Not Achieved,8.0,Over Forecast
CA-2020-109960,2020-12-09,2020-12-11,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",105.0,6,0.0,42.0,157.0,1824,17.5,40.0,Target Not Achieved,52.0,Over Forecast
CA-2020-129833,2020-12-09,2020-12-15,Standard Class,6,6,Shipped On Time,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.0,5,0.0,15.0,50.0,685,6.6,45.45,Target Not Achieved,17.0,Over Forecast
CA-2020-129833,2020-12-09,2020-12-15,Standard Class,6,6,Shipped On Time,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.0,5,0.0,5.0,16.0,685,2.0,50.0,Target Not Achieved,6.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.0,5,0.0,48.0,219.0,1824,29.2,32.88,Target Not Achieved,73.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,15.0,1,0.0,1.0,23.0,685,15.0,6.67,Target Not Achieved,8.0,Over Forecast
CA-2020-109960,2020-12-09,2020-12-11,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,35.0,5,0.0,12.0,52.0,685,7.0,34.29,Target Not Achieved,17.0,Over Forecast
CA-2020-139199,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,42.0,2,0.0,20.0,62.0,582,21.0,47.62,Target Not Achieved,20.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,215.0,5,0.0,62.0,322.0,685,43.0,28.84,Target Not Achieved,107.0,Over Forecast
CA-2020-139402,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.0,3,70.0,-10.0,19.0,582,4.33,-76.92,Target Not Achieved,6.0,Over Forecast
CA-2020-139402,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.0,5,20.0,147.0,628.0,582,83.8,35.08,Target Not Achieved,209.0,Over Forecast
CA-2020-148012,2020-12-09,2020-12-15,Standard Class,6,6,Shipped On Time,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3.0,1,20.0,0.0,4.0,582,3.0,0.0,Target Not Achieved,1.0,Over Forecast
CA-2020-109960,2020-12-09,2020-12-11,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,34.0,4,0.0,16.0,50.0,685,8.5,47.06,Target Not Achieved,16.0,Over Forecast
CA-2020-102407,2020-12-09,2020-12-13,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189.0,1,0.0,68.0,283.0,208,189.0,35.98,Target Not Achieved,94.0,Over Forecast
CA-2020-102407,2020-12-09,2020-12-13,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.0,9,20.0,22.0,1342.0,919,99.56,2.46,Target Not Achieved,446.0,Over Forecast
CA-2020-102407,2020-12-09,2020-12-13,Second Class,4,3,Shipped Late,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.0,2,0.0,3.0,17.0,208,5.5,27.27,Target Not Achieved,6.0,Over Forecast
CA-2020-109960,2020-12-09,2020-12-11,Second Class,2,3,Shipped Early,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234.0,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,15.0,3,0.0,7.0,22.0,685,5.0,46.67,Target Not Achieved,7.0,Over Forecast
CA-2020-109715,2020-12-09,2020-12-14,Standard Class,5,6,Shipped Early,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,16.0,2,20.0,5.0,24.0,685,8.0,31.25,Target Not Achieved,8.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1400.0,2,0.0,630.0,2097.0,1824,700.0,45.0,Target Not Achieved,697.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,6.0,2,0.0,3.0,9.0,685,3.0,50.0,Target Not Achieved,3.0,Over Forecast
US-2020-167920,2020-12-09,2020-12-12,Second Class,3,3,Shipped On Time,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.0,2,0.0,14.0,44.0,685,14.5,48.28,Target Not Achieved,15.0,Over Forecast
CA-2020-139199,2020-12-09,2020-12-13,Standard Class,4,6,Shipped Early,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,873.0,3,0.0,227.0,1307.0,883,291.0,26.0,Target Not Achieved,434.0,Over Forecast
US-2020-103814,2020-12-09,2020-12-16,Standard Class,7,6,Shipped Late,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068.0,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,144.0,9,20.0,49.0,215.0,685,16.0,34.03,Target Not Achieved,71.0,Over Forecast
US-2020-110149,2020-12-10,2020-12-13,First Class,3,1,Shipped Late,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",88.0,5,20.0,15.0,132.0,1921,17.6,17.05,Target Not Achieved,44.0,Over Forecast
CA-2020-148922,2020-12-10,2020-12-15,Second Class,5,3,Shipped Late,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,46.0,8,0.0,22.0,69.0,79,5.75,47.83,Target Not Achieved,23.0,Over Forecast
CA-2020-152695,2020-12-10,2020-12-10,Same Day,0,0,Shipped On Time,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,427.0,7,0.0,124.0,639.0,506,61.0,29.04,Target Not Achieved,212.0,Over Forecast
CA-2020-108294,2020-12-10,2020-12-10,Same Day,0,0,Shipped On Time,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,35.0,3,0.0,16.0,52.0,79,11.67,45.71,Target Not Achieved,17.0,Over Forecast
US-2020-135503,2020-12-10,2020-12-15,Standard Class,5,6,Shipped Early,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406.0,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",15.0,2,0.0,4.0,22.0,15,7.5,26.67,Target Achieved,7.0,Over Forecast
CA-2020-157651,2020-12-10,2020-12-14,Standard Class,4,6,Shipped Early,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.0,1,20.0,3.0,21.0,98,14.0,21.43,Target Not Achieved,7.0,Over Forecast
CA-2020-152695,2020-12-10,2020-12-10,Same Day,0,0,Shipped On Time,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,11.0,3,0.0,5.0,16.0,506,3.67,45.45,Target Not Achieved,5.0,Over Forecast
CA-2020-158967,2020-12-10,2020-12-12,First Class,2,1,Shipped Late,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.0,3,20.0,6.0,29.0,1921,6.33,31.58,Target Not Achieved,10.0,Over Forecast
US-2020-110149,2020-12-10,2020-12-13,First Class,3,1,Shipped Late,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.0,1,70.0,-3.0,5.0,506,3.0,-100.0,Target Not Achieved,2.0,Over Forecast
CA-2020-148446,2020-12-10,2020-12-14,Second Class,4,3,Shipped Late,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1670.0,4,0.0,117.0,2500.0,1921,417.5,7.01,Target Not Achieved,830.0,Over Forecast
CA-2020-148922,2020-12-10,2020-12-15,Second Class,5,3,Shipped Late,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,39.0,3,0.0,1.0,58.0,549,13.0,2.56,Target Not Achieved,19.0,Over Forecast
CA-2020-107748,2020-12-10,2020-12-12,Second Class,2,3,Shipped Early,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,96.0,4,20.0,35.0,144.0,98,24.0,36.46,Target Not Achieved,48.0,Over Forecast
CA-2020-107748,2020-12-10,2020-12-12,Second Class,2,3,Shipped Early,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,13.0,2,0.0,6.0,19.0,506,6.5,46.15,Target Not Achieved,6.0,Over Forecast
US-2020-140907,2020-12-10,2020-12-12,Second Class,2,3,Shipped Early,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.0,3,0.0,5.0,27.0,446,6.0,27.78,Target Not Achieved,9.0,Over Forecast
US-2020-140907,2020-12-10,2020-12-12,Second Class,2,3,Shipped Early,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.0,3,0.0,5.0,74.0,49,16.33,10.2,Target Achieved,25.0,Over Forecast
CA-2020-143798,2020-12-10,2020-12-12,First Class,2,1,Shipped Late,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,311.0,2,20.0,23.0,466.0,1921,155.5,7.4,Target Not Achieved,155.0,Over Forecast
US-2020-140907,2020-12-10,2020-12-12,Second Class,2,3,Shipped Early,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,325.0,5,0.0,39.0,487.0,446,65.0,12.0,Target Not Achieved,162.0,Over Forecast
CA-2020-167150,2020-12-10,2020-12-17,Standard Class,7,6,Shipped Late,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,20.0,4,20.0,7.0,30.0,446,5.0,35.0,Target Not Achieved,10.0,Over Forecast
CA-2020-148922,2020-12-10,2020-12-15,Second Class,5,3,Shipped Late,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,600.0,3,0.0,258.0,899.0,549,200.0,43.0,Target Achieved,299.0,Over Forecast
CA-2020-167150,2020-12-10,2020-12-17,Standard Class,7,6,Shipped Late,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037.0,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",66.0,2,20.0,23.0,98.0,446,33.0,34.85,Target Not Achieved,32.0,Over Forecast
CA-2020-143798,2020-12-10,2020-12-12,First Class,2,1,Shipped Late,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.0,2,20.0,4.0,16.0,506,5.0,40.0,Target Not Achieved,6.0,Over Forecast
CA-2020-142776,2020-12-11,2020-12-14,Second Class,3,3,Shipped On Time,RS-19870,Roy Skaria,Home Office,United States,Burlington,Iowa,52601.0,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.0,1,0.0,3.0,11.0,12,7.0,42.86,Target Not Achieved,4.0,Over Forecast
CA-2020-149706,2020-12-11,2020-12-12,First Class,1,1,Shipped On Time,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.0,7,20.0,23.0,174.0,341,16.57,19.83,Target Not Achieved,58.0,Over Forecast
CA-2020-100230,2020-12-11,2020-12-15,Standard Class,4,6,Shipped Early,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,18.0,3,0.0,8.0,27.0,737,6.0,44.44,Target Not Achieved,9.0,Over Forecast
US-2020-125213,2020-12-11,2020-12-13,First Class,2,1,Shipped Late,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501.0,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,7.0,3,0.0,2.0,10.0,22,2.33,28.57,Target Not Achieved,3.0,Over Forecast
CA-2020-153871,2020-12-11,2020-12-17,Standard Class,6,6,Shipped On Time,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060.0,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,736.0,2,0.0,331.0,1102.0,737,368.0,44.97,Target Not Achieved,366.0,Over Forecast
CA-2020-153871,2020-12-11,2020-12-17,Standard Class,6,6,Shipped On Time,RB-19435,Richard Bierner,Consumer,United States,Plainfield,New Jersey,7060.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.0,5,0.0,18.0,60.0,737,8.0,45.0,Target Not Achieved,20.0,Over Forecast
